symbol,fundingRate,fundingRateTimestamp
MDTUSDT,0.0001,2023-06-30 16:00:00+0000
MDTUSDT,0.0001,2023-07-01 00:00:00+0000
MDTUSDT,0.0001,2023-07-01 08:00:00+0000
MDTUSDT,0.0001,2023-07-01 16:00:00+0000
MDTUSDT,0.0001,2023-07-02 00:00:00+0000
MDTUSDT,0.0001,2023-07-02 08:00:00+0000
MDTUSDT,-0.00038419,2023-07-02 16:00:00+0000
MDTUSDT,0.0001,2023-07-03 00:00:00+0000
MDTUSDT,0.0001,2023-07-03 08:00:00+0000
MDTUSDT,0.0001,2023-07-03 16:00:00+0000
MDTUSDT,0.0001,2023-07-04 00:00:00+0000
MDTUSDT,0.0001,2023-07-04 08:00:00+0000
MDTUSDT,0.0001,2023-07-04 16:00:00+0000
MDTUSDT,0.0001,2023-07-05 00:00:00+0000
MDTUSDT,0.0001,2023-07-05 08:00:00+0000
MDTUSDT,0.0001,2023-07-05 16:00:00+0000
MDTUSDT,0.0001,2023-07-06 00:00:00+0000
MDTUSDT,0.0001,2023-07-06 08:00:00+0000
MDTUSDT,0.0001,2023-07-06 16:00:00+0000
MDTUSDT,0.0001,2023-07-07 00:00:00+0000
MDTUSDT,0.0001,2023-07-07 08:00:00+0000
MDTUSDT,0.0001,2023-07-07 16:00:00+0000
MDTUSDT,0.0001,2023-07-08 00:00:00+0000
MDTUSDT,0.0001,2023-07-08 08:00:00+0000
MDTUSDT,0.0001,2023-07-08 16:00:00+0000
MDTUSDT,0.0001,2023-07-09 00:00:00+0000
MDTUSDT,0.0001,2023-07-09 08:00:00+0000
MDTUSDT,0.0001,2023-07-09 16:00:00+0000
MDTUSDT,0.0001,2023-07-10 00:00:00+0000
MDTUSDT,0.0001,2023-07-10 08:00:00+0000
MDTUSDT,0.0001,2023-07-10 16:00:00+0000
MDTUSDT,0.0001,2023-07-11 00:00:00+0000
MDTUSDT,0.0001,2023-07-11 08:00:00+0000
MDTUSDT,0.0001,2023-07-11 16:00:00+0000
MDTUSDT,0.0001,2023-07-12 00:00:00+0000
MDTUSDT,0.0001,2023-07-12 08:00:00+0000
MDTUSDT,0.0001,2023-07-12 16:00:00+0000
MDTUSDT,0.0001,2023-07-13 00:00:00+0000
MDTUSDT,0.0001,2023-07-13 08:00:00+0000
MDTUSDT,0.0001,2023-07-13 16:00:00+0000
MDTUSDT,0.0001,2023-07-14 00:00:00+0000
MDTUSDT,0.0001,2023-07-14 08:00:00+0000
MDTUSDT,0.0001,2023-07-14 16:00:00+0000
MDTUSDT,0.0001,2023-07-15 00:00:00+0000
MDTUSDT,0.0001,2023-07-15 08:00:00+0000
MDTUSDT,0.0001,2023-07-15 16:00:00+0000
MDTUSDT,0.0001,2023-07-16 00:00:00+0000
MDTUSDT,0.0001,2023-07-16 08:00:00+0000
MDTUSDT,0.0001,2023-07-16 16:00:00+0000
MDTUSDT,0.0001,2023-07-17 00:00:00+0000
MDTUSDT,0.0001,2023-07-17 08:00:00+0000
MDTUSDT,0.0001,2023-07-17 16:00:00+0000
MDTUSDT,0.0001,2023-07-18 00:00:00+0000
MDTUSDT,0.0001,2023-07-18 08:00:00+0000
MDTUSDT,0.0001,2023-07-18 16:00:00+0000
MDTUSDT,0.0001,2023-07-19 00:00:00+0000
MDTUSDT,0.0001,2023-07-19 08:00:00+0000
MDTUSDT,0.0001,2023-07-19 16:00:00+0000
MDTUSDT,0.0001,2023-07-20 00:00:00+0000
MDTUSDT,0.0001,2023-07-20 08:00:00+0000
MDTUSDT,0.0001,2023-07-20 16:00:00+0000
MDTUSDT,0.0001,2023-07-21 00:00:00+0000
MDTUSDT,0.0001,2023-07-21 08:00:00+0000
MDTUSDT,0.0001,2023-07-21 16:00:00+0000
MDTUSDT,0.0001,2023-07-22 00:00:00+0000
MDTUSDT,0.0001,2023-07-22 08:00:00+0000
MDTUSDT,0.0001,2023-07-22 16:00:00+0000
MDTUSDT,0.0001,2023-07-23 00:00:00+0000
MDTUSDT,0.0001,2023-07-23 08:00:00+0000
MDTUSDT,0.0001,2023-07-23 16:00:00+0000
MDTUSDT,0.0001,2023-07-24 00:00:00+0000
MDTUSDT,0.0001,2023-07-24 08:00:00+0000
MDTUSDT,0.0001,2023-07-24 16:00:00+0000
MDTUSDT,0.0001,2023-07-25 00:00:00+0000
MDTUSDT,0.0001,2023-07-25 08:00:00+0000
MDTUSDT,0.0001,2023-07-25 16:00:00+0000
MDTUSDT,0.0001,2023-07-26 00:00:00+0000
MDTUSDT,0.0001,2023-07-26 08:00:00+0000
MDTUSDT,0.0001,2023-07-26 16:00:00+0000
MDTUSDT,0.0001,2023-07-27 00:00:00+0000
MDTUSDT,0.0001,2023-07-27 08:00:00+0000
MDTUSDT,0.0001,2023-07-27 16:00:00+0000
MDTUSDT,0.0001,2023-07-28 00:00:00+0000
MDTUSDT,0.0001,2023-07-28 08:00:00+0000
MDTUSDT,0.0001,2023-07-28 16:00:00+0000
MDTUSDT,0.0001,2023-07-29 00:00:00+0000
MDTUSDT,0.0001,2023-07-29 08:00:00+0000
MDTUSDT,0.0001,2023-07-29 16:00:00+0000
MDTUSDT,0.0001,2023-07-30 00:00:00+0000
MDTUSDT,0.0001,2023-07-30 08:00:00+0000
MDTUSDT,0.0001,2023-07-30 16:00:00+0000
MDTUSDT,0.0001,2023-07-31 00:00:00+0000
MDTUSDT,0.0001,2023-07-31 08:00:00+0000
MDTUSDT,0.0001,2023-07-31 16:00:00+0000
MDTUSDT,0.0001,2023-08-01 00:00:00+0000
MDTUSDT,0.0001,2023-08-01 08:00:00+0000
MDTUSDT,0.0001,2023-08-01 16:00:00+0000
